"REW";"WR";"WR2";"RUinst";"Psoil";"Ksoil";"Kplant";"Ktotal";"ECav1";"ECav2";"ECav3";"ETurg1";"ETurg2";"E1";"E2";"CumE";"Edead";"Pmin";"PLC";"WatRelX";"WatRelS";"WatCS";"WatCX";"Pturg";"Rs"
0.199918401991725;85.0611733788225;82.0852621243579;36.0611733788225;-3.86560104869535;0.349860693421713;0.883426855285484;0.250611734871997;0;0.05;-0.314383347632054;0.0210683370439658;0.0710683370439658;0.0210683370439658;0.0710683370439658;0.0230261412022449;0.0230261412022449;-4.14918049512576;0.558286572357258;0;-0.00107203948159496;1.35736148719171;2.14672725834372;0.0259958015511335;0.216270956908177
0.199784894065498;85.0390742229172;82.0622359831556;36.0390742229172;-3.87582500551991;0.347436928962129;0.883426855285484;0.249365622330565;0;0.05;-0.315369647922394;0.0210683370439658;0.0710683370439658;0.0210683370439658;0.0710683370439658;0.0230261412022449;0.0230261412022449;-4.16082153543354;0.558286572357258;0;0.000926985296955711;1.35643450189475;2.14672725834372;0.0259958015511335;0.216843170054446
0.199662461068793;85.0322368630074;82.0392098419534;36.0322368630074;-3.88523063804812;0.345227577210432;0.883426855285484;0.248225460981155;0;0.05;-0.316262417300497;0.0210683370439658;0.0710683370439658;0.0210683370439658;0.0710683370439658;0.0230261412022449;0.0230261412022449;-4.17153622798662;0.561442102464651;0.0153358763219305;0.000852904970537069;1.35558159692422;2.13139138202179;0.0194416276076352;0.217369654604161
0.19962458095849;85.0095328922498;82.0179047370006;36.0095328922498;-3.88814647959967;0.3445465928235;0.877115795070698;0.247373793036392;0;0.05;-0.315898615592156;0.0157564967679587;0.0657564967679587;0.0157564967679587;0.0657564967679587;0.0213051049528186;0.0213051049528186;-4.15396484281765;0.561442102464651;0;-0.00139886580476668;1.35698046272898;2.13139138202179;0.0194416276076352;0.216506157193811
0.199498797186979;84.9891002450189;81.9965996320477;35.9891002450189;-3.89784843408101;0.342294034144458;0.877115795070698;0.246210500123498;0;0.05;-0.316801802876692;0.0157564967679587;0.0657564967679587;0.0157564967679587;0.0657564967679587;0.0213051049528186;0.0213051049528186;-4.16492273324768;0.561442102464651;0;0.000872457721897721;1.35610800500709;2.13139138202179;0.0194416276076352;0.21704471134313
0.199385596925312;84.9742363884629;81.9752945270949;35.9742363884629;-3.90660573334891;0.340278213779346;0.877115795070698;0.245165816370526;0;0.05;-0.317604587037522;0.0157564967679587;0.0657564967679587;0.0157564967679587;0.0657564967679587;0.0213051049528186;0.0213051049528186;-4.17481807119205;0.562605407243299;0.00565366122422772;0.000787587172564665;1.35532041783452;2.12573772079756;0.0170233027030453;0.217530876264467
0.199303248689545;84.9535179868228;81.9546244411177;35.9535179868228;-3.91299177293217;0.338818542248221;0.874789185513402;0.244226194205957;0;0.05;-0.317946974285381;0.0137965616579949;0.0637965616579949;0.0137965616579949;0.0637965616579949;0.0206700859771904;0.0206700859771904;-4.17421093439605;0.562605407243299;0;-4.83156628480153e-05;1.35536873349737;2.12573772079756;0.0170233027030453;0.217501051781227
0.199188465300957;84.9499056999377;81.9339543551406;35.9499056999377;-3.92191496258637;0.336793381241247;0.874789185513402;0.243172207777398;0;0.05;-0.318744709020321;0.0137965616579949;0.0637965616579949;0.0137965616579949;0.0637965616579949;0.0206700859771904;0.0206700859771904;-4.18426633177078;0.565950617161183;0.0162577202009163;0.000800078891154484;1.35456865460622;2.10948000059665;0.0100625320705778;0.217994927639965
0.199168452631234;84.9293963701325;81.9151120721307;35.9293963701325;-3.9234733433486;0.336441413485856;0.868098765677634;0.242469600285761;0;0.05;-0.318201606743722;0.00815519447483263;0.0581551944748326;0.00815519447483263;0.0581551944748326;0.0188422830098458;0.0188422830098458;-4.16331864521858;0.565950617161183;0;-0.00166704679538345;1.3562357014016;2.10948000059665;0.0100625320705778;0.216965886408246
0.19905482753536;84.9113414685013;81.8962697891209;35.9113414685013;-3.93233601402247;0.334449356412588;0.868098765677634;0.241433226787463;0;0.05;-0.318981279579811;0.00815519447483263;0.0581551944748326;0.00815519447483263;0.0581551944748326;0.0188422830098458;0.0188422830098458;-4.17321087308248;0.565950617161183;0;0.00078738137866967;1.35544832002293;2.10948000059665;0.0100625320705778;0.217451924296314
